year,mask,name,min_historical,min_ssp126,min_ssp245,min_ssp585,mean_historical,mean_ssp126,mean_ssp245,mean_ssp585,median_historical,median_ssp126,median_ssp245,median_ssp585,sd_historical,sd_ssp126,sd_ssp245,sd_ssp585,max_historical,max_ssp126,max_ssp245,max_ssp585
2023,8312,New Caledonia,NA,0.9919870309829713,0.9966482198238373,1.0013094086647034,NA,4.219813893699646,4.098521588077148,3.97722928245465,NA,3.7892650628089903,3.704848845243454,3.5412258930206297,NA,2.6337918659957387,2.5309874806717163,2.431488522079219,NA,9.11180824613571,8.91737335729599,8.722938468456269
2024,8312,New Caledonia,NA,0.9120179810523988,0.8917719392776491,0.8715258975028992,NA,4.382736103284359,4.251428663539887,4.120121223795414,NA,4.084479835510254,3.9509007720947262,3.817321708679199,NA,2.7311036777898923,2.6121828196512182,2.49517526746913,NA,9.347493508338928,8.993440451383591,8.639387394428253
2025,8312,New Caledonia,NA,0.9641423125267028,0.902406012058258,0.8406697115898132,NA,4.523240319033464,4.177530138069391,3.831819957105319,NA,3.986932930469513,3.6736582722663877,3.3690794708530105,NA,2.804384619270158,2.574294819733403,2.372700136109861,NA,9.341535755634307,8.81019167649746,8.278847597360611
2026,8312,New Caledonia,NA,0.9412789726257323,0.8867874259948729,0.8322958793640136,NA,3.9378032655358313,4.103893549938997,4.2699838343421614,NA,3.4803617701530456,3.7944220087528224,3.686801227092743,NA,2.2715360552965187,2.5102324530942,2.8154797557582643,NA,8.415337634325027,8.847844005703926,9.280350377082824
2027,8312,New Caledonia,NA,0.8174170980453491,0.8947948575019835,0.972172616958618,NA,4.09615415036281,4.186320723303159,4.276487296243509,NA,3.8254108114242555,3.8430800237655642,3.860749236106873,NA,2.4760046545170002,2.52871423662458,2.5852138102669313,NA,8.468935251712798,8.613395398139954,8.757855544567109
2028,8312,New Caledonia,NA,0.8612752346992493,0.8796505188941955,0.8980258030891418,NA,4.713173183063667,4.621958178961277,4.5307431748588884,NA,4.341948944568634,4.407134546756744,4.251495391845703,NA,3.0734705891206606,2.9264197485642587,2.791919475018434,NA,9.826263531684877,9.54899013185501,9.271716732025146
2029,8312,New Caledonia,NA,1.0285201263427737,1.0627821621894837,1.0970441980361938,NA,4.616964161753654,4.370812281608582,4.124660401463508,NA,4.292197098731995,3.9176073434352876,3.5578066773017247,NA,2.7797240902476537,2.6436045579602414,2.5171820880009657,NA,9.4172622756958,9.094189874768256,8.771117473840713
2030,8312,New Caledonia,NA,0.8987135930061341,0.9521475250720979,1.0055814571380617,NA,4.001723755590121,4.131265236651897,4.260806717713674,NA,3.6501708154678347,3.7071473383903504,3.656378015418847,NA,2.3518720806082527,2.5455685457294766,2.7829603268841208,NA,8.267564334869384,8.86736590218544,9.467167469501495
2031,8312,New Caledonia,NA,0.8150601825714111,0.881487945318222,0.947915708065033,NA,4.367353161656856,4.1560151597778,3.944677157898744,NA,4.06113220691681,3.7941016414165496,3.5270710759162904,NA,2.584071198730433,2.4657110392617443,2.3650867353731573,NA,8.580925962924958,8.501179641842842,8.421433320760727
2032,8312,New Caledonia,NA,0.9216592841148376,0.8985606734752655,0.8754620628356934,NA,4.058816076691945,3.9481642119507,3.8375123472094534,NA,3.633409404754639,3.4898652427196506,3.3463210806846617,NA,2.4341355737840096,2.3088292067344085,2.207035063052539,NA,8.430282049417496,8.182805394649506,7.935328739881515
2033,8312,New Caledonia,NA,0.8830609979629517,0.845832777261734,0.8086045565605163,NA,4.469706256182989,4.218941734530529,3.9681772128780683,NA,4.012233969688416,3.7158625400066376,3.4194911103248593,NA,2.840184885907112,2.553124716755432,2.303109133182027,NA,9.206351590633393,8.452006312131882,7.6976610336303715
2034,8312,New Caledonia,NA,1.019257206439972,0.9078181877136231,0.7963791689872741,NA,4.133916203900179,4.089826460921764,4.045736717943351,NA,3.494876608848572,3.546311723709106,3.597746838569641,NA,2.4936880866719333,2.48730077737914,2.4957377417089925,NA,8.583409087657929,8.436064700841904,8.288720314025879
2035,8312,New Caledonia,NA,0.8589323167800903,0.8856348905563354,0.9123374643325806,NA,3.7846559696237247,3.955930197048187,4.12720442447265,NA,3.0923176636695864,3.4313525507450104,3.7548674483299256,NA,2.4396868231670914,2.517850358635336,2.6055961364340647,NA,8.206203728199005,8.455732664346694,8.705261600494385
2036,8312,New Caledonia,NA,0.8121518874168396,0.8939804003238678,0.975808913230896,NA,4.036075238370896,4.089658253647884,4.143241268924872,NA,3.4512019863128662,3.4899684329032894,3.5287348794937134,NA,2.4214646562705378,2.4624384002969157,2.5085620125294095,NA,8.03096064066887,8.173754503846169,8.316548367023469
2037,8312,New Caledonia,NA,0.9072761964797974,0.8762953588962555,0.8453145213127137,NA,4.7906400807817775,4.341825870031118,3.893011659280459,NA,4.29659823513031,3.931468832015991,3.433737659454345,NA,3.2303934911017542,2.7278320622793166,2.2724472156187945,NA,10.033862141132357,9.002822813510896,7.971783485889435
2038,8312,New Caledonia,NA,1.1432869238853454,0.9898628005981445,0.8364386773109436,NA,4.2894116949439045,4.312127317398787,4.334842939853669,NA,3.2838593397537865,3.902453325271607,4.056061837196351,NA,2.9291875483716514,2.7570984222425743,2.6516789827566476,NA,9.955016684055328,9.33940712594986,8.723797567844391
2039,8312,New Caledonia,NA,1.0758537859916686,0.9936717913150788,0.9114897966384888,NA,3.9483956454674405,3.913161352433761,3.8779270594000814,NA,3.341190741201242,3.363266906966766,3.5176954245567322,NA,2.592418101036958,2.4641569035481017,2.356074405614684,NA,9.004638681888581,8.731589132547379,8.458539583206177
2040,8312,New Caledonia,NA,0.9565367455482484,0.9005889992713929,0.8446412529945374,NA,4.095694921704133,3.9007471449375153,3.705799368170897,NA,3.5067514758110043,3.4901620123386383,3.1293565821647644,NA,2.626791198412546,2.4068589287315394,2.2093290741879352,NA,9.05120259141922,8.38406465935707,7.716926727294922
2041,8312,New Caledonia,NA,0.9891744723320008,0.909679700613022,0.8301849288940429,NA,4.5834547369758285,4.273631914945444,3.9638090929150582,NA,4.190951786994934,3.963020738840103,3.603713921070099,NA,2.955118139981734,2.7174354088832846,2.4837912163048386,NA,9.76523696422577,9.055824667453766,8.346412370681763
2042,8312,New Caledonia,NA,1.0603770289421082,1.046784610748291,1.0331921925544738,NA,4.333480134538809,4.170199804143111,4.006919473747413,NA,3.906658015727997,3.4612730473478632,3.0325932494997976,NA,2.7320339329268655,2.7295983287441747,2.7509564513856257,NA,9.487896393299105,9.317127290010454,9.146358186721802
2043,8312,New Caledonia,NA,0.9510335183143616,0.9819918584823608,1.0129501986503602,NA,4.186293545118968,4.19093190882802,4.195570272537073,NA,3.675710792660713,3.6015972855091096,3.5337520537376403,NA,2.678995819131149,2.7480491267848786,2.8199944570375357,NA,8.959467299938202,9.13455666089058,9.309646021842957
2044,8312,New Caledonia,NA,0.986813528060913,1.020424169063568,1.0540348100662231,NA,4.019536719814936,4.127436038037142,4.2353353562593465,NA,3.4245541249314946,3.5907227060794833,3.770912373542786,NA,2.5663876948925823,2.6671299947144176,2.772346570771147,NA,8.938331489562989,9.264284626483919,9.590237763404849
2045,8312,New Caledonia,NA,0.9049649934768677,0.9199390149116516,0.9349130363464356,NA,4.000224108032385,3.754459534263611,3.5086949604948363,NA,3.3146590561270717,3.23760102986296,2.9843684568802518,NA,2.6659939971796507,2.4207617380247184,2.193220499607206,NA,8.848463549137115,8.432961489200592,8.017459429264068
2046,8312,New Caledonia,NA,0.9100268387794496,0.8847882041931152,0.859549569606781,NA,4.021830937679608,3.7394430416444937,3.4570551456093788,NA,3.5345461177825928,3.228700242996216,3.0382623499234516,NA,2.4641212823388363,2.3217300750387313,2.1927998555781723,NA,8.533724334955215,8.225547042489051,7.917369750022888
2047,8312,New Caledonia,NA,0.8504464335441589,0.8399522769451142,0.8294581203460694,NA,3.9245132339874904,3.813868573675553,3.703223913363616,NA,3.5408222146034243,3.3656922812461856,3.190562347888947,NA,2.3332216536254045,2.3513930718900458,2.406367041336488,NA,8.040537463665009,8.09127421617508,8.14201096868515
2048,8312,New Caledonia,NA,0.8537431726455689,0.86381920003891,0.873895227432251,NA,4.4461389909307165,4.132654610598087,3.8191702302654584,NA,4.223488602638245,3.7745435197353365,3.3274387455383936,NA,2.675788553581076,2.586528013432041,2.551995410542624,NA,8.778937128067017,8.658808005094528,8.53867888212204
2049,8312,New Caledonia,NA,0.9929194855690002,0.9656235189437866,0.938327552318573,NA,4.677455260407925,4.167287594435613,3.6571199284633003,NA,4.349536393165589,3.6974971153736114,3.1850581160585083,NA,2.869734318873356,2.602313341734321,2.3684565842090866,NA,9.376903072357178,8.76098653626442,8.145070000171662
2050,8312,New Caledonia,NA,0.9992630171775818,0.9797323794364929,0.960201741695404,NA,4.409129872334003,3.9669029334863026,3.524675994638602,NA,4.099462398529052,3.6192237484455108,2.7339507337609925,NA,2.565487330725421,2.4318412632765782,2.4178793839413912,NA,8.71786142539978,8.541735062122346,8.365608698844909
2051,8312,New Caledonia,NA,0.8752161145210267,0.8837809443473816,0.8923457741737366,NA,4.5345521604975065,4.001520879850784,3.468489599204063,NA,4.138448593139648,3.5541483554840085,3.0204470497568447,NA,2.664750190961732,2.3709931966929028,2.186290436718243,NA,8.436599177360534,8.125301758170128,7.814004338979721
2052,8312,New Caledonia,NA,0.8667337718009949,0.8142781891822815,0.7618226065635681,NA,4.331127206500371,3.9854410383999346,3.639754870299498,NA,3.8675094628334046,3.4542122514247895,3.06301096423467,NA,2.540364378040183,2.4215759992676698,2.3472979299292915,NA,8.359330196142196,8.038092055439948,7.716853914737701
2053,8312,New Caledonia,NA,0.8359354200363159,0.8675297839641571,0.8991241478919982,NA,4.013218793511391,3.8361678869207703,3.659116980330149,NA,3.576803961277008,3.3872563743591306,3.224935014148553,NA,2.3496093844531436,2.3134713215465674,2.2985544205203134,NA,8.14155366063118,8.125620382666588,8.109687104701996
2054,8312,New Caledonia,NA,0.8728970007896423,0.8936990785598755,0.9145011563301086,NA,4.247964426982403,3.9040281579256058,3.5600918888688087,NA,3.865663054466248,3.4402915139198305,3.074384165545305,NA,2.5457068034318695,2.4373680824238515,2.3682652714078634,NA,8.56094518852234,8.232790001749994,7.904634814977646
2055,8312,New Caledonia,NA,0.9092432918548584,0.9211602492332458,0.9330772066116332,NA,4.200178862241904,3.8760585728744665,3.5519382835070292,NA,3.7879922895431513,3.405388169288635,3.1106729132533073,NA,2.491346223941875,2.3748285583509565,2.2892041332277264,NA,8.303059402942658,8.131710987091065,7.960362571239472
2056,8312,New Caledonia,NA,0.8903521356582642,0.883312787771225,0.8762734398841858,NA,4.622008523913224,4.160864025137822,3.699719526362419,NA,4.220847250938416,3.797070473432541,2.8777020074526467,NA,2.7359620397244875,2.5321405122471905,2.5440236041739404,NA,8.466097752571105,8.45994977927208,8.453801805973052
2057,8312,New Caledonia,NA,0.9493662014007568,0.9463032619953156,0.9432403225898742,NA,4.241947194290161,3.8856155557155607,3.529283917140961,NA,3.8415309309959413,3.4045501949787145,3.0107763023177783,NA,2.5004050480446023,2.3361828921920247,2.1914687237832005,NA,8.43669753932953,8.116308397889137,7.795919256448745
2058,8312,New Caledonia,NA,0.9703797144889832,0.8944741084575654,0.8185685024261474,NA,4.2210756271004675,3.9000247147639593,3.5789738024274507,NA,3.82297833520174,3.4538433306217193,2.948423235595226,NA,2.7177548077188884,2.475129019547779,2.2496032267088806,NA,9.245922745227814,8.384627000927924,7.523331256628037
2059,8312,New Caledonia,NA,1.078115058898926,0.957469464302063,0.8368238697052002,NA,4.173841300535202,3.942488542854786,3.7111357851743696,NA,3.7608051676750183,3.501625759055217,3.242446350435416,NA,2.6608754402429335,2.5463989436665844,2.436263053570395,NA,9.11061742734909,8.56018743610382,8.00975744485855
2060,8312,New Caledonia,NA,0.9936129336357116,0.9471788728237152,0.9007448120117189,NA,4.186561361765862,3.839727661816279,3.492893961866697,NA,3.4317027441064516,3.3171465769211457,2.9554448780814813,NA,2.7783099658120562,2.478862463855946,2.1936159841715566,NA,9.230674986839295,8.449299662709237,7.667924338579178
2061,8312,New Caledonia,NA,1.061492305278778,0.952438244819641,0.8433841843605041,NA,4.411776848602295,3.910864699558417,3.409952550514539,NA,4.061693823814393,3.4365048639178277,2.867194943547249,NA,2.7343300917747237,2.4361337111222516,2.1488035614082617,NA,9.2460127325058,8.330452238798141,7.414891745090484
2062,8312,New Caledonia,NA,1.0528793745040894,0.9571979188919068,0.8615164632797241,NA,4.352832473941644,3.987311546210448,3.621790618479252,NA,3.903235074043274,3.5361601928671202,3.2602900240023933,NA,2.670802067847935,2.5148575152975416,2.3742026280933404,NA,9.131385511398316,8.600134944438935,8.068884377479554
2063,8312,New Caledonia,NA,1.040644194126129,0.9979719088077545,0.95529962348938,NA,4.514162536211809,4.219826990302404,3.925491444392999,NA,4.138106473922729,3.7266378458638987,3.1633790536920228,NA,2.8484256686096368,2.833644694367254,2.866730181609202,NA,9.52688541698456,9.36180128312111,9.19671714925766
2064,8312,New Caledonia,NA,1.120780680656433,1.061456220149994,1.0021317596435546,NA,4.076204278051853,3.692064736610651,3.307925195169449,NA,3.3977380194664004,3.1597265292704106,2.9364269864161807,NA,2.5750918956582014,2.3717911236382645,2.1893810169161436,NA,9.02757865214348,8.382620485782624,7.737662319421768
2065,8312,New Caledonia,NA,0.9852141156196594,0.9097438032627105,0.8342734909057617,NA,4.074632302645842,3.7661475684165953,3.4576628341873485,NA,3.6052504048744836,3.174095385173956,2.7429403654734292,NA,2.5594184902708332,2.517844843545606,2.5064449274922787,NA,8.8467787733078,8.56970770406723,8.29263663482666
2066,8312,New Caledonia,NA,0.8561817293167114,0.8893025619983673,0.9224233946800232,NA,3.58344921888113,3.624303891217709,3.665158563554287,NA,3.1687569757699965,3.140431124220292,3.0781490878065427,NA,2.1799935392942023,2.3622766816170295,2.5825188956113885,NA,8.070307422161102,8.338255877256394,8.606204332351684
2067,8312,New Caledonia,NA,0.8162237677574158,0.917865825176239,1.0195078825950623,NA,3.6815718937397004,3.7180467736601828,3.7545216535806656,NA,3.2783996047973636,3.3285052972634634,3.208799150665601,NA,2.1538269660455516,2.4028221900143474,2.733391583494078,NA,7.8348612377643585,8.411002324461936,8.987143411159515
2068,8312,New Caledonia,NA,0.7779363613128663,0.857729148864746,0.937521936416626,NA,3.707941416680813,3.528037384794156,3.3481333529074986,NA,3.183989372253418,2.96495764875412,2.892045519709587,NA,2.316024098694221,2.246127590334206,2.191944994112067,NA,7.952984236240387,7.854088654518128,7.755193072795868
2069,8312,New Caledonia,NA,0.8342187824249268,0.8381780014038086,0.8421372203826905,NA,3.9255448635141055,3.769965954488516,3.614387045462926,NA,3.55498733997345,3.373882615009944,3.172992562512557,NA,2.427185502176923,2.469983993042297,2.538603972987092,NA,8.21198167514801,8.251871108055115,8.291760540962219
2070,8312,New Caledonia,NA,0.9516657590866088,0.9405410141944885,0.9294162693023682,NA,4.554736098341147,4.126168083767096,3.697600069193045,NA,4.010573072910309,3.386793066471815,2.7906771600445115,NA,3.1371533985961655,2.963407223210888,2.8184839734533917,NA,9.842484184265135,9.356325637340545,8.870167090415954
2071,8312,New Caledonia,NA,1.0751450834274292,1.0292192113399505,0.983293339252472,NA,4.1570537700136505,3.7196331474900246,3.2822125249663987,NA,3.7236089835166934,3.2008285559217136,2.747878182331721,NA,2.6253418692686674,2.444061161106396,2.2866814849258925,NA,9.031506712913512,8.526616712927819,8.021726712942124
2072,8312,New Caledonia,NA,1.047946117401123,0.974711592912674,0.9014770684242248,NA,3.600063582968712,3.4751038688262303,3.3501441546837487,NA,2.9990430394808447,2.813086212168137,2.6271293848554294,NA,2.2834914385662155,2.351316109084719,2.4426455737474724,NA,8.450324784517289,8.30467166543007,8.15901854634285
2073,8312,New Caledonia,NA,0.8405320644378662,0.8974335741996765,0.9543350839614868,NA,3.806305528342724,3.5947761728604632,3.383246817378203,NA,3.4897381739616398,3.1844582808415094,2.911452902873357,NA,2.353405323363482,2.324191520475435,2.312815818811276,NA,8.281808580875397,8.088821046590805,7.895833512306213
2074,8312,New Caledonia,NA,0.8353636946678161,0.8201903903484344,0.8050170860290528,NA,4.0306584879199665,3.674615983986855,3.3185734800537428,NA,3.491128671646118,3.1680522248744967,2.8041763204336165,NA,2.4532882422371673,2.311605139371454,2.214250014655604,NA,8.086436685562134,7.87514647781849,7.663856270074844
2075,8312,New Caledonia,NA,0.8229615626335144,0.8361523416042328,0.8493431205749512,NA,4.190216322517395,3.869975393499931,3.5497344644824667,NA,3.8042610049247747,3.439203770637512,3.114745243112246,NA,2.6540921168741627,2.51831521031991,2.399090459348272,NA,8.78479099369049,8.404741076231003,8.024691158771516
2076,8312,New Caledonia,NA,0.9891363000869752,0.9129173173904419,0.8366983346939086,NA,4.129698472805818,3.692101662727197,3.254504852648576,NA,3.812140259742737,3.2714572396278383,2.82203392235438,NA,2.522346599377732,2.334852509504629,2.1879965332114746,NA,8.51881323671341,8.0934762570858,7.668139277458191
2077,8312,New Caledonia,NA,0.9449505920410156,0.8777827150821687,0.8106148381233216,NA,4.40673433893919,4.038501334095002,3.6702683292508125,NA,3.9674030284881594,3.5829189379215243,2.960349791487058,NA,2.679034795304693,2.6789320697987566,2.823726863495078,NA,8.952293168544768,8.761969765901565,8.727090229034424
2078,8312,New Caledonia,NA,1.034249029159546,1.0436412291526795,1.053033429145813,NA,4.164802027261257,3.924776440046231,3.684750852831205,NA,3.5488834996223453,3.4262479995588464,3.1793537394205726,NA,2.5822451568228564,2.5435627374173153,2.529496177066032,NA,8.849290032625198,8.620374582409859,8.39145913219452
2079,8312,New Caledonia,NA,1.0054549088478089,0.9390562961101532,0.8726576833724976,NA,3.9544714890559516,3.5756030283013978,3.1967345675468444,NA,3.4992796168327334,3.2097893391350905,2.8265581416885057,NA,2.474436009096065,2.315031284215197,2.18238020835523,NA,8.861903137683868,8.179998094081878,7.498093050479889
2080,8312,New Caledonia,NA,0.9248065872192384,0.9046826941967011,0.8845588011741639,NA,3.980272498035431,3.616965455200275,3.2536584123651187,NA,3.4756521406173704,3.1213202339013417,2.839746888081233,NA,2.5227561084472048,2.4027914877708794,2.310017502411842,NA,8.694521686553955,8.226404484033583,7.758287281513214
2081,8312,New Caledonia,NA,0.9775816130638124,0.9473977658748628,0.9172139186859132,NA,4.143304976717631,3.720065831198295,3.2968266856789588,NA,3.5271371994018557,3.1827008298933506,2.919288796087106,NA,2.720301654856051,2.504471750836221,2.3046534335790905,NA,9.165456321239471,8.504943649053573,7.844430976867676
2082,8312,New Caledonia,NA,0.9469549207687378,0.9019489142894745,0.8569429078102112,NA,4.212562784822782,3.740619652581215,3.268676520339648,NA,3.7127567825317382,3.222304621974627,2.8140064392089847,NA,2.677377099041807,2.440666936505715,2.221304678592905,NA,9.0189885931015,8.230942881464959,7.442897169828415
2083,8312,New Caledonia,NA,0.9997156357765198,0.9438664474487305,0.8880172591209412,NA,4.127484174597263,3.7335122195263706,3.3395402644554775,NA,3.1624313235878945,3.031459849506617,2.900488375425339,NA,2.937964579396313,2.619156350886792,2.310174149818586,NA,9.79215284347534,8.733411228179932,7.6746696128845215
2084,8312,New Caledonia,NA,1.0311795692443848,0.9727835383415222,0.9143875074386596,NA,3.7236900454123814,3.449854678541422,3.1760193116704625,NA,3.016847555120786,2.845565822213888,2.6742840893069904,NA,2.521523183746804,2.3581211209189186,2.208554380690242,NA,9.044289499521255,8.223033323645591,7.401777147769928
2085,8312,New Caledonia,NA,0.9604641780853272,0.900934936285019,0.8414056944847107,NA,3.6047958517869314,3.302711738024155,3.000627624261379,NA,3.205529511710008,2.9892774909734725,2.467015302161376,NA,2.191012240620762,2.1035563689378,2.0722904655549805,NA,8.359481158018113,7.76466598379612,7.169850809574127
2086,8312,New Caledonia,NA,0.818916256904602,0.7969213874340058,0.7749265179634094,NA,3.8265187274813655,3.5974042860825857,3.3682898446838063,NA,3.465928037166596,3.0952360425591467,2.7425040491024655,NA,2.4460043210288966,2.476887046148734,2.5410126756755567,NA,8.4200562915802,8.208720946311951,7.997385601043701
2087,8312,New Caledonia,NA,0.8408047466278076,0.8869375326633453,0.933070318698883,NA,3.848407792552312,3.579382452982664,3.310357113413016,NA,3.2168777904510497,2.9325068925221762,2.6901574385960894,NA,2.489185024276487,2.4381050593710216,2.4116439276870736,NA,8.615510981082917,8.305084914445878,7.994658847808838
2088,8312,New Caledonia,NA,0.8630316681861877,0.9202266540527344,0.977421639919281,NA,3.9211596570134164,3.5904509981294472,3.259742339245478,NA,3.1599223484992978,2.896717654923598,2.7184541973670324,NA,2.6083021908413198,2.4449036547131877,2.30008694420602,NA,8.755687071323395,8.197749861955643,7.63981265258789
2089,8312,New Caledonia,NA,0.9556913104057312,0.9226095516681672,0.889527792930603,NA,4.050192033398151,3.7481945392390092,3.446197045079867,NA,3.229793875217438,3.0902243501345317,2.7494743546644846,NA,2.7351587269566986,2.65093399161426,2.6027021191319255,NA,9.137777066230774,8.76905151605606,8.400325965881347
2090,8312,New Caledonia,NA,1.0320512766838077,1.0305820930004121,1.0291129093170166,NA,3.9969152381380395,3.536955500070254,3.076995762002468,NA,3.417941438317299,2.9479797539412975,2.4780180695652962,NA,2.6327657382017797,2.449706988924307,2.296175587856577,NA,9.064256183385847,8.373376274347304,7.6824963653087615
2091,8312,New Caledonia,NA,0.9326314964294432,0.9094914643764496,0.8863514323234558,NA,3.9152320460677146,3.4598289315203825,3.0044258169730504,NA,3.2988087765375775,2.814705368091663,2.3306019596457483,NA,2.57611069213488,2.4220380585992927,2.295586831750419,NA,8.922549435138702,8.229448855996132,7.536348276853562
2092,8312,New Caledonia,NA,0.8825314979553223,0.8768403522968292,0.8711492066383362,NA,3.915748177452882,3.442819563267628,2.9698909490823744,NA,3.4522475075721744,2.9289349594215555,2.4389787324269614,NA,2.4651347146216938,2.325218629770096,2.239303190587164,NA,8.579971490144729,7.931405670404434,7.282839850664139
2093,8312,New Caledonia,NA,0.9596287198066712,0.8817054188251496,0.803782117843628,NA,4.4403349851489065,3.735539752225081,3.0307445193012557,NA,3.9273454673687613,3.190231500893831,2.453117534418901,NA,3.0375504775475015,2.6596975531935385,2.3144126075866516,NA,9.702686628818512,8.58960798239708,7.476529335975647
2094,8312,New Caledonia,NA,1.093830783367157,0.9684091682434082,0.8429875531196594,NA,4.016549587885539,3.4327471471925577,2.8489447064995765,NA,3.5523550869027773,2.974430171261231,2.396505255619685,NA,2.541769254296083,2.2828971193050673,2.0549631939791984,NA,9.035222328424451,8.120282742500304,7.2053431565761565
2095,8312,New Caledonia,NA,0.9951868171691894,0.8781843056678772,0.761181794166565,NA,4.427395596933365,3.6926652494609358,2.9579349019885064,NA,4.058261695007483,3.3282451153993606,2.5982285357912382,NA,2.9245916244568764,2.505861138752514,2.1105392923401376,NA,9.623994383335113,8.349466091632843,7.074937799930573
2096,8312,New Caledonia,NA,1.0593045334815978,0.9265916769504547,0.7938788204193116,NA,3.984923993678888,3.6312958840926486,3.27766777450641,NA,3.4653723416328432,3.2878270159959793,2.623029947042465,NA,2.4454166536301822,2.4456454251141984,2.5053986730722193,NA,8.615891926527024,8.223282358765601,7.830672791004181
2097,8312,New Caledonia,NA,0.8379987478256226,0.8661504426002502,0.894302137374878,NA,3.8314481642405194,3.4154041993657747,2.9993602344910304,NA,3.2793130598068236,3.042159754087528,2.286329378128052,NA,2.2838303543059957,2.2397074451856493,2.323722869575204,NA,7.903506773710251,7.732046667098999,7.560586560487748
2098,8312,New Caledonia,NA,0.8432307891845703,0.8925125451087952,0.94179430103302,NA,4.298492515317599,3.804793112721046,3.3110937101244926,NA,3.219733545303345,2.8562922732929388,2.537557613412539,NA,3.034784732002671,2.816733320979667,2.6314525053193267,NA,9.528633361816407,8.909020783662797,8.289408205509186
2099,8312,New Caledonia,NA,1.0423789563179016,0.9559881355762481,0.8695973148345947,NA,4.013901809159915,3.425540164508422,2.8371785198569297,NA,3.476564886569977,2.825684923956792,2.2860308648347853,NA,2.5123000144682064,2.28654875528419,2.1111269836002204,NA,8.67092797446251,7.814095290064811,6.957262605667114
2100,8312,New Caledonia,NA,0.9069304332733156,0.8644755146503449,0.8220205960273743,NA,4.1346868856589,3.5964328104496004,3.0581787352403005,NA,3.5349230003356933,2.924243531783422,2.4239350376327833,NA,2.6872042174676474,2.501936190243241,2.3728445602474615,NA,8.832931757926941,8.133491163015366,7.434050568103791
1985,8313,Vanuatu,0.7147116422653198,NA,NA,NA,3.8773484336496233,NA,NA,NA,3.010169797969031,NA,NA,NA,2.557047712928703,NA,NA,NA,7.807099138606678,NA,NA,NA
1986,8313,Vanuatu,0.8184094456109133,NA,NA,NA,4.095094359158636,NA,NA,NA,3.030539259043607,NA,NA,NA,2.787068618424039,NA,NA,NA,8.914228131554344,NA,NA,NA
1987,8313,Vanuatu,0.8184532631527294,NA,NA,NA,4.191736477688476,NA,NA,NA,3.242401270432906,NA,NA,NA,2.718401032587214,NA,NA,NA,7.8926722093061965,NA,NA,NA
1988,8313,Vanuatu,0.8184333530339327,NA,NA,NA,3.9184531050128535,NA,NA,NA,3.1274393428455696,NA,NA,NA,2.470783722958576,NA,NA,NA,7.738106753609397,NA,NA,NA
1989,8313,Vanuatu,0.7909940665418451,NA,NA,NA,4.485398617624403,NA,NA,NA,3.3831257928501475,NA,NA,NA,3.214381732681768,NA,NA,NA,10.552722575447776,NA,NA,NA
1990,8313,Vanuatu,0.8182331031019038,NA,NA,NA,3.939224696380275,NA,NA,NA,2.9693982839584354,NA,NA,NA,2.526875836750718,NA,NA,NA,7.470212242820046,NA,NA,NA
1991,8313,Vanuatu,0.8182473133910786,NA,NA,NA,3.825963074648297,NA,NA,NA,2.8710910732095893,NA,NA,NA,2.4557367314474687,NA,NA,NA,7.610774720798839,NA,NA,NA
1992,8313,Vanuatu,0.7216198791157116,NA,NA,NA,3.69075201339655,NA,NA,NA,2.7591836246577177,NA,NA,NA,2.3628777814246558,NA,NA,NA,6.984660603783348,NA,NA,NA
1993,8313,Vanuatu,0.7426712155342102,NA,NA,NA,3.630123214379891,NA,NA,NA,2.796873840418729,NA,NA,NA,2.275057272093748,NA,NA,NA,7.1770339358936655,NA,NA,NA
1994,8313,Vanuatu,0.817435441233895,NA,NA,NA,3.9724381256645374,NA,NA,NA,2.9689027404451704,NA,NA,NA,2.756021518467414,NA,NA,NA,9.1087833664634,NA,NA,NA
1995,8313,Vanuatu,0.8069999488917264,NA,NA,NA,3.7925338196754455,NA,NA,NA,2.9318907325918024,NA,NA,NA,2.4003835119503707,NA,NA,NA,7.282240980321711,NA,NA,NA
1996,8313,Vanuatu,0.817258378050544,NA,NA,NA,4.045622871939119,NA,NA,NA,3.011349686709317,NA,NA,NA,2.7214613477679768,NA,NA,NA,8.649405735189264,NA,NA,NA
1997,8313,Vanuatu,0.8172085258093748,NA,NA,NA,3.679470563297505,NA,NA,NA,2.9324012106115167,NA,NA,NA,2.3194517252163425,NA,NA,NA,7.661249074068936,NA,NA,NA
1998,8313,Vanuatu,0.817280725999312,NA,NA,NA,3.396304978632427,NA,NA,NA,2.746684848220198,NA,NA,NA,2.137775507454968,NA,NA,NA,7.638912625746293,NA,NA,NA
1999,8313,Vanuatu,0.817428364536979,NA,NA,NA,3.9541682965772136,NA,NA,NA,3.0122091683474457,NA,NA,NA,2.6393654115914127,NA,NA,NA,8.128128667311236,NA,NA,NA
2000,8313,Vanuatu,0.8173454663970253,NA,NA,NA,3.885882324472174,NA,NA,NA,3.087993782216852,NA,NA,NA,2.427474843190734,NA,NA,NA,7.582614681937478,NA,NA,NA
2001,8313,Vanuatu,0.8171021607789126,NA,NA,NA,3.773862499669715,NA,NA,NA,2.929073806242509,NA,NA,NA,2.3656644900723762,NA,NA,NA,7.567017130418257,NA,NA,NA
